afsc,tier,CIP_Code,submitDate,submittedBy,tierOrder
13M,P,14.4301,08NOV2018:00:00:00,1234567891A,3
13M,P,14.4401,08NOV2018:00:00:00,1234567891A,3
13M,P,14.4501,08NOV2018:00:00:00,1234567891A,3
13M,P,14.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,15,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0201,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0303,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0304,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0305,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0306,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0399,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0401,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0403,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0404,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0405,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0406,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0499,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0501,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0503,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0505,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0506,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0507,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0508,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0599,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0607,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0611,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0612,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0613,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0614,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0615,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0616,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0699,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0701,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0702,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0703,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0704,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0799,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0801,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0803,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0805,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0899,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0901,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0903,08NOV2018:00:00:00,1234567891A,3
13M,P,15.0999,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1001,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1102,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1103,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1199,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1201,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1202,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1203,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1204,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1299,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1301,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1302,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1303,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1304,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1305,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1306,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1399,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1401,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1501,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1502,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1503,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1599,08NOV2018:00:00:00,1234567891A,3
13M,P,15.1601,08NOV2018:00:00:00,1234567891A,3
13M,P,15.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0102,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0103,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0104,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0105,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0199,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0201,08NOV2018:00:00:00,1234567891A,3
13M,P,16.03,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0301,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0302,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0303,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0304,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0399,08NOV2018:00:00:00,1234567891A,3
13M,P,16.04,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0401,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0402,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0404,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0405,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0406,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0407,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0408,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0409,08NOV2018:00:00:00,1234567891A,3
13M,P,16.041,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0499,08NOV2018:00:00:00,1234567891A,3
13M,P,16.05,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0501,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0502,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0503,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0504,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0505,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0506,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0599,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0601,08NOV2018:00:00:00,1234567891A,3
13M,P,16.07,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0701,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0702,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0704,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0705,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0706,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0707,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0799,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0801,08NOV2018:00:00:00,1234567891A,3
13M,P,16.09,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0901,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0902,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0904,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0905,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0906,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0907,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0908,08NOV2018:00:00:00,1234567891A,3
13M,P,16.0999,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1001,08NOV2018:00:00:00,1234567891A,3
13M,P,16.11,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1101,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1102,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1103,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1199,08NOV2018:00:00:00,1234567891A,3
13M,P,16.12,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1202,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1203,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1299,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1301,08NOV2018:00:00:00,1234567891A,3
13M,P,16.14,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1401,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1402,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1403,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1404,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1405,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1406,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1407,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1408,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1499,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1501,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1502,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1503,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1504,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1599,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1601,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1602,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1603,08NOV2018:00:00:00,1234567891A,3
13M,P,16.1699,08NOV2018:00:00:00,1234567891A,3
13M,P,16.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,19,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0201,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0202,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0203,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0299,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0401,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0402,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0403,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0499,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0501,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0504,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0505,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0599,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0601,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0604,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0605,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0699,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0701,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0702,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0704,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0706,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0707,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0708,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0709,08NOV2018:00:00:00,1234567891A,3
13M,P,19.071,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0799,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0901,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0902,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0904,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0905,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0906,08NOV2018:00:00:00,1234567891A,3
13M,P,19.0999,08NOV2018:00:00:00,1234567891A,3
13M,P,19.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,21.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,22,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0001,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0201,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0202,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0203,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0204,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0205,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0206,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0207,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0208,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0209,08NOV2018:00:00:00,1234567891A,3
13M,P,22.021,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0211,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0212,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0299,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0301,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0302,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0303,08NOV2018:00:00:00,1234567891A,3
13M,P,22.0399,08NOV2018:00:00:00,1234567891A,3
13M,P,22.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,23.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,23.0401,08NOV2018:00:00:00,1234567891A,3
13M,P,23.0501,08NOV2018:00:00:00,1234567891A,3
13M,P,23.0701,08NOV2018:00:00:00,1234567891A,3
13M,P,23.0702,08NOV2018:00:00:00,1234567891A,3
13M,P,23.0801,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1001,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1101,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1301,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1302,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1303,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1304,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1399,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1401,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1402,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1403,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1404,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1405,08NOV2018:00:00:00,1234567891A,3
13M,P,23.1499,08NOV2018:00:00:00,1234567891A,3
13M,P,23.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,24.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,24.0102,08NOV2018:00:00:00,1234567891A,3
13M,P,24.0103,08NOV2018:00:00:00,1234567891A,3
13M,P,24.0199,08NOV2018:00:00:00,1234567891A,3
13M,P,25.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,25.0102,08NOV2018:00:00:00,1234567891A,3
13M,P,25.0103,08NOV2018:00:00:00,1234567891A,3
13M,P,25.0199,08NOV2018:00:00:00,1234567891A,3
13M,P,25.0301,08NOV2018:00:00:00,1234567891A,3
13M,P,25.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0102,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0202,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0203,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0204,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0205,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0206,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0207,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0208,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0209,08NOV2018:00:00:00,1234567891A,3
13M,P,26.021,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0299,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0301,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0305,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0307,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0308,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0399,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0401,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0403,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0404,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0405,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0406,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0407,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0499,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0502,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0503,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0504,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0505,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0506,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0507,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0508,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0599,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0701,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0702,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0707,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0708,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0709,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0799,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0801,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0802,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0803,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0804,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0805,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0806,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0807,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0899,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0901,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0902,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0903,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0904,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0905,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0906,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0907,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0908,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0909,08NOV2018:00:00:00,1234567891A,3
13M,P,26.091,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0911,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0912,08NOV2018:00:00:00,1234567891A,3
13M,P,26.0999,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1001,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1002,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1003,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1004,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1005,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1006,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1007,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1099,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1101,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1102,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1103,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1104,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1199,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1201,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1301,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1302,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1303,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1304,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1305,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1306,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1307,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1308,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1309,08NOV2018:00:00:00,1234567891A,3
13M,P,26.131,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1399,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1401,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1501,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1502,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1503,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1504,08NOV2018:00:00:00,1234567891A,3
13M,P,26.1599,08NOV2018:00:00:00,1234567891A,3
13M,P,26.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0102,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0103,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0104,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0105,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0199,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0301,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0303,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0304,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0305,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0306,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0399,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0501,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0502,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0503,08NOV2018:00:00:00,1234567891A,3
13M,P,27.0599,08NOV2018:00:00:00,1234567891A,3
13M,P,27.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0199,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0301,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0399,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0401,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0499,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0501,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0502,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0503,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0504,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0505,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0506,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0599,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0601,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0602,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0603,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0604,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0605,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0699,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0701,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0702,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0703,08NOV2018:00:00:00,1234567891A,3
13M,P,28.0799,08NOV2018:00:00:00,1234567891A,3
13M,P,28.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0201,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0202,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0203,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0204,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0205,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0206,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0207,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0299,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0301,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0302,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0303,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0304,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0305,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0306,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0307,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0399,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0401,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0403,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0404,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0405,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0406,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0407,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0408,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0409,08NOV2018:00:00:00,1234567891A,3
13M,P,29.0499,08NOV2018:00:00:00,1234567891A,3
13M,P,29.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,30,08NOV2018:00:00:00,1234567891A,3
13M,P,30.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,30.0501,08NOV2018:00:00:00,1234567891A,3
13M,P,30.0601,08NOV2018:00:00:00,1234567891A,3
13M,P,30.0801,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1001,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1101,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1201,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1202,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1299,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1301,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1401,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1501,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1601,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1701,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1801,08NOV2018:00:00:00,1234567891A,3
13M,P,30.1901,08NOV2018:00:00:00,1234567891A,3
13M,P,30.2001,08NOV2018:00:00:00,1234567891A,3
13M,P,30.2101,08NOV2018:00:00:00,1234567891A,3
13M,P,30.2201,08NOV2018:00:00:00,1234567891A,3
13M,P,30.2202,08NOV2018:00:00:00,1234567891A,3
13M,P,30.2301,08NOV2018:00:00:00,1234567891A,3
13M,P,30.2401,08NOV2018:00:00:00,1234567891A,3
13M,P,30.2501,08NOV2018:00:00:00,1234567891A,3
13M,P,30.2601,08NOV2018:00:00:00,1234567891A,3
13M,P,30.2701,08NOV2018:00:00:00,1234567891A,3
13M,P,30.2801,08NOV2018:00:00:00,1234567891A,3
13M,P,30.2901,08NOV2018:00:00:00,1234567891A,3
13M,P,30.3001,08NOV2018:00:00:00,1234567891A,3
13M,P,30.3101,08NOV2018:00:00:00,1234567891A,3
13M,P,30.3201,08NOV2018:00:00:00,1234567891A,3
13M,P,30.3301,08NOV2018:00:00:00,1234567891A,3
13M,P,30.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,31.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,31.0301,08NOV2018:00:00:00,1234567891A,3
13M,P,31.0302,08NOV2018:00:00:00,1234567891A,3
13M,P,31.0399,08NOV2018:00:00:00,1234567891A,3
13M,P,31.0501,08NOV2018:00:00:00,1234567891A,3
13M,P,31.0504,08NOV2018:00:00:00,1234567891A,3
13M,P,31.0505,08NOV2018:00:00:00,1234567891A,3
13M,P,31.0507,08NOV2018:00:00:00,1234567891A,3
13M,P,31.0508,08NOV2018:00:00:00,1234567891A,3
13M,P,31.0599,08NOV2018:00:00:00,1234567891A,3
13M,P,31.0601,08NOV2018:00:00:00,1234567891A,3
13M,P,31.9999,08NOV2018:00:00:00,1234567891A,3
13M,P,32.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,32.0104,08NOV2018:00:00:00,1234567891A,3
13M,P,32.0105,08NOV2018:00:00:00,1234567891A,3
13M,P,32.0107,08NOV2018:00:00:00,1234567891A,3
13M,P,32.0108,08NOV2018:00:00:00,1234567891A,3
13M,P,32.0109,08NOV2018:00:00:00,1234567891A,3
13M,P,32.011,08NOV2018:00:00:00,1234567891A,3
13M,P,32.0111,08NOV2018:00:00:00,1234567891A,3
13M,P,32.0199,08NOV2018:00:00:00,1234567891A,3
13M,P,33.0101,08NOV2018:00:00:00,1234567891A,3
13M,P,33.0102,08NOV2018:00:00:00,1234567891A,3
